PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,EY,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"NEUMANN, AW",,,,"NEUMANN, AW",,,THERMODYNAMICS OF INTERFACE BETWEEN BIOMATERIALS AND BLOOD,CIM BULLETIN,,,English,Meeting Abstract,,,,,,,,,"UNIV TORONTO,TORONTO,ONTARIO,CANADA",,,,,,,,0,0,0,1,2,CANADIAN INST MINING METALLURGY PETROLEUM,CALGARY,"101 6TH AVE SW, STE 320, CALGARY AB TZP 3P4, CANADA",0317-0926,,,CIM BULL,CIM Bull.,,1974.0,67,748,,,,,49,49,,,,,,1,Metallurgy & Metallurgical Engineering; Mining & Mineral Processing,Metallurgy & Metallurgical Engineering; Mining & Mineral Processing,T8096,WOS:A1974T809600078,,,,,2019-02-25
J,"JOFFE, I; HEPBURN, HR",,,,"JOFFE, I; HEPBURN, HR",,,SIMPLE LOW-COST TENSIOMETER FOR BIOMATERIALS TESTING,EXPERIENTIA,,,English,Article,,,,,,,,,"UNIV WITWATERSRAND,DEPT PHYS,JOHANNESBURG,SOUTH AFRICA; UNIV WITWATERSRAND,MED SCH,DEPT PHYSIOL,HOSP ST,JOHANNESBURG,SOUTH AFRICA",,,,,,,,2,16,16,0,0,BIRKHAUSER VERLAG AG,BASEL,"PO BOX 133 KLOSTERBERG 23, CH-4010 BASEL, SWITZERLAND",0014-4754,,,EXPERIENTIA,Experientia,,1974.0,30,1,,,,,113,114,,10.1007/BF01921633,,,,2,Multidisciplinary Sciences,Science & Technology - Other Topics,S0964,WOS:A1974S096400069,,,,,2019-02-25
J,"HENCH, LL; PASCHALL, HA",,,,"HENCH, LL; PASCHALL, HA",,,HISTOCHEMICAL RESPONSES AT A BIOMATERIALS INTERFACE,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Article,,,,,,,,,"UNIV FLORIDA,COLL ENGN,DEPT MAT SCI & ENGN,GAINESVILLE,FL 32601; VET ADM HOSP,GAINESVILLE,FL 32601",,,,,,,,21,132,135,0,6,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,,1974.0,8,3,,,,,49,64,,10.1002/jbm.820080307,,,,16,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,T7363,WOS:A1974T736300006,4616964.0,,,,2019-02-25
J,"HULBERT, SF; KLAWITTER, JJ",,,,"HULBERT, SF; KLAWITTER, JJ",,,QUICK SCREENING-TEST OF BIOMATERIALS BY MEANS OF CHICK-EMBRYO TECHNIQUES,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Article,,,,,,,,,"CLEMSON UNIV, CLEMSON, SC 29631 USA; MED UNIV S CAROLINA, CHARLESTON, SC 29401 USA",,,,,,,,10,6,6,0,0,JOHN WILEY & SONS INC,HOBOKEN,"111 RIVER ST, HOBOKEN, NJ 07030 USA",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,,1974.0,8,2,,,,,137,153,,10.1002/jbm.820080204,,,,17,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,S8416,WOS:A1974S841600003,4597658.0,,,,2019-02-25
J,"ANDERSON, JM; GIBBONS, DF; MARTIN, RL; HILTNER, A; WOODS, R",,,,"ANDERSON, JM; GIBBONS, DF; MARTIN, RL; HILTNER, A; WOODS, R",,,POTENTIAL FOR POLY-ALPHA-AMINO ACIDS AS BIOMATERIALS,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Article,,,,,,,,,"CASE WESTERN RESERVE UNIV,CTR STUDY MAT,INST PATHOL,DEPT MACROMOLEC SCI,CLEVELAND,OH 44106",,,,,,,,14,23,25,0,1,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,,1974.0,8,3,,,,,197,207,,10.1002/jbm.820080320,,,,11,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,T7363,WOS:A1974T736300019,4455698.0,,,,2019-02-25
J,"MASON, RG; SHERMER, RW; ZUCKER, WH; ELSTON, RC; BLACKWELDER, WC",,,,"MASON, RG; SHERMER, RW; ZUCKER, WH; ELSTON, RC; BLACKWELDER, WC",,,INVITRO TEST SYSTEM FOR ESTIMATION OF BLOOD COMPATIBILITY OF BIOMATERIALS,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Article,,,,,,,,,"UNIV N CAROLINA, SCH PUBL HLTH, DEPT BIOSTATISTICS, CHAPEL HILL, NC 27514 USA; NHLI, BETHESDA, MD 20014 USA; UNIV N CAROLINA, SCH MED, DEPT PATHOL, CHAPEL HILL, NC 27514 USA",,,,,,,,13,10,10,0,1,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN, NJ 07030 USA",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,,1974.0,8,6,,,,,341,356,,10.1002/jbm.820080602,,,,16,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,V3432,WOS:A1974V343200001,4436336.0,,,,2019-02-25
J,"HULBERT, SF; LEVINE, SN; MOYLE, DD",,,,"HULBERT, SF; LEVINE, SN; MOYLE, DD",,,"PROSTHESES AND TISSUE - INTERFACE PROBLEM - FIFTH ANNUAL INTERNATIONAL BIOMATERIALS SYMPOSIUM HELD AT CLEMSON UNIVERSITY APRIL 14-18, 1973",JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Editorial Material,,,,,,,,,,,,,,,,,0,1,1,0,0,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,,1974.0,8,3,,,,,R3,R3,,,,,,1,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,T7363,WOS:A1974T736300001,,,,,2019-02-25
J,"LEMONS, JE; RICHARDS.WC",,,,"LEMONS, JE; RICHARDS.WC",,,QUANTITATIVE STEREOLOGY INVESTIGATIONS OF POROUS ALUMINA IMPLANT BIOMATERIALS,JOURNAL OF DENTAL RESEARCH,,,English,Meeting Abstract,,,,,,,,,"UNIV ALABAMA,SCH DENT,BIRMINGHAM,AL",,,,,,,,0,0,0,0,1,AMER ASSOC DENTAL RESEARCH,ALEXANDRIA,"1619 DUKE ST, ALEXANDRIA, VA 22314",0022-0345,,,J DENT RES,J. Dent. Res.,,1974.0,53,FEB,,,,,113,113,,,,,,1,"Dentistry, Oral Surgery & Medicine","Dentistry, Oral Surgery & Medicine",S1599,WOS:A1974S159900236,,,,,2019-02-25
J,"HANSEN, WP; GREENWAL.RJ; BOWMAN, HF",,,,"HANSEN, WP; GREENWAL.RJ; BOWMAN, HF",,,APPLICATION OF CO2-LASER TO THERMAL PROPERTIES MEASUREMENTS IN BIOMATERIALS,JOURNAL OF ENGINEERING MATERIALS AND TECHNOLOGY-TRANSACTIONS OF THE ASME,,,English,Article,,,,,,,,,"NORTHEASTERN UNIV,DEPT MECH ENGN,BOSTON,MA 02115; NORTHEASTERN UNIV,DEPT PHYS,BOSTON,MA",,,,,,,,18,0,0,0,0,ASME-AMER SOC MECHANICAL ENG,NEW YORK,"345 E 47TH ST, NEW YORK, NY 10017",0094-4289,,,J ENG MATER-T ASME,J. Eng. Mater. Technol.-Trans. ASME,,1974.0,96,2,,,,,138,142,,10.1115/1.3443196,,,,5,"Engineering, Mechanical; Materials Science, Multidisciplinary",Engineering; Materials Science,S7280,WOS:A1974S728000011,,,,,2019-02-25
J,"WARD, CA; RUEGSEGGER, B; STANGA, D; ZINGG, W",,,,"WARD, CA; RUEGSEGGER, B; STANGA, D; ZINGG, W",,,REDUCTION IN PLATELET ADHESION TO BIOMATERIALS BY REMOVAL OF GAS NUCLEI,TRANSACTIONS AMERICAN SOCIETY FOR ARTIFICIAL INTERNAL ORGANS,,,English,Article,,,,,,,,,"UNIV TORONTO,DEPT MECH ENGN,TORONTO,ONTARIO,CANADA; HOSP SICK CHILDREN,RES INST,TORONTO,ONTARIO,CANADA",,,,,,,,6,48,48,0,0,GEORGETOWN UNIV MED CENTER,WASHINGTON,"DR GEORGE SCHREINER ROOM 2212 GEORGETOWN UNIV HOSP, WASHINGTON, DC 20007",0066-0078,,,T AM SOC ART INT ORG,,,1974.0,A 20,,,,,,77,84,,,,,,8,"Engineering, Biomedical; Surgery",Engineering; Surgery,V8896,WOS:A1974V889600011,4450368.0,,,,2019-02-25
J,"NEWELL, PH; KROUSKOP, TA; JENDRUCK.RJ; CHAKRABO.BK",,,,"NEWELL, PH; KROUSKOP, TA; JENDRUCK.RJ; CHAKRABO.BK",,,BIOMATERIALS FOR DIRECT SKELETAL ATTACHMENT,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,,,English,Meeting Abstract,,,,,,,,,"TEXAS A&M UNIV,BIOENGN PROGRAM,COLLEGE STN,TX 77843",,,,,,,,0,0,0,1,1,AMER CHEMICAL SOC,WASHINGTON,"1155 16TH ST, NW, WASHINGTON, DC 20036",0065-7727,,,ABSTR PAP AM CHEM S,Abstr. Pap. Am. Chem. Soc.,,1973.0,,AUG26,,,,,44,44,,,,,,1,"Chemistry, Multidisciplinary",Chemistry,Q2957,WOS:A1973Q295701734,,,,,2019-02-25
J,"RATNER, BD; HOFFMAN, AS",,,,"RATNER, BD; HOFFMAN, AS",,,RADIATION GRAFTED HYDROGELS ON SILICONE-RUBBER AS NEW BIOMATERIALS,ABSTRACTS OF PAPERS OF THE AMERICAN CHEMICAL SOCIETY,,,English,Meeting Abstract,,,,,,,,,"UNIV WASHINGTON,DEPT CHEM ENGN,SEATTLE,WA 98195; UNIV WASHINGTON,DEPT BIOENGN,SEATTLE,WA 98195",,,,,,,,0,0,0,1,3,AMER CHEMICAL SOC,WASHINGTON,"1155 16TH ST, NW, WASHINGTON, DC 20036",0065-7727,,,ABSTR PAP AM CHEM S,Abstr. Pap. Am. Chem. Soc.,,1973.0,,AUG26,,,,,55,55,,,,,,1,"Chemistry, Multidisciplinary",Chemistry,Q2957,WOS:A1973Q295701745,,,,,2019-02-25
J,"DOSHI, GR; PATEL, B",,,,"DOSHI, GR; PATEL, B",,,ASHING PROCEDURES FOR VOLATILE ELEMENTS IN BIOMATERIALS,CURRENT SCIENCE,,,English,Article,,,,,,,,,"BHABHA ATOM RES CTR,HLTH PHYS DIV,BOMBAY 400085,INDIA",,,,,,,,7,6,6,0,2,CURRENT SCIENCE ASSN,BANGALORE,"C V RAMAN AVENUE, PO BOX 8005, BANGALORE 560 080, INDIA",0011-3891,,,CURR SCI INDIA,Curr. Sci.,,1973.0,42,9,,,,,307,309,,,,,,3,Multidisciplinary Sciences,Science & Technology - Other Topics,P4982,WOS:A1973P498200003,,DOAJ Gold,,,2019-02-25
J,"TURNER, JE; LAWRENCE, WH; AUTIAN, J",,,,"TURNER, JE; LAWRENCE, WH; AUTIAN, J",,,SUBACUTE TOXICITY TESTING OF BIOMATERIALS USING HISTOPATHOLOGIC EVALUATION OF RABBIT MUSCLE TISSUE,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Article,,,,,,,,,"UNIV TENNESSEE,MED UNITS,COLL PHARM,MAT SCI TOXICOL LAB,MEMPHIS,TN 38103; UNIV TENNESSEE,MED UNITS,COLL DENT,MAT SCI TOXICOL LAB,MEMPHIS,TN 38103",,,,,,,,18,62,62,0,3,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,,1973.0,7,1,,,,,39,58,,10.1002/jbm.820070104,,,,20,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,P2473,WOS:A1973P247300002,4691156.0,,,,2019-02-25
J,"WILKES, GL; SAMUELS, SL",,,,"WILKES, GL; SAMUELS, SL",,,POROUS SEGMENTED POLYURETHANES - POSSIBLE CANDIDATES AS BIOMATERIALS,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH,,,English,Article,,,,,,,,,"PRINCETON UNIV,DEPT CHEM ENGN,PRINCETON,NJ 08540",,,,"Samuels, Sam/0000-0002-2916-9534",,,,16,25,25,0,4,JOHN WILEY & SONS INC,NEW YORK,"605 THIRD AVE, NEW YORK, NY 10158-0012",0021-9304,,,J BIOMED MATER RES,J. Biomed. Mater. Res.,,1973.0,7,6,,,,,541,554,,10.1002/jbm.820070606,,,,14,"Engineering, Biomedical; Materials Science, Biomaterials",Engineering; Materials Science,R8077,WOS:A1973R807700004,4770937.0,,,,2019-02-25
J,"WHALEN, RL; JEFFERY, DL; NORMAN, JC",,,,"WHALEN, RL; JEFFERY, DL; NORMAN, JC",,,NEW METHOD OF IN VIVO SCREENING OF THROMBORESISTANT BIOMATERIALS UTILIZING FLOW MEASUREMENT,TRANSACTIONS AMERICAN SOCIETY FOR ARTIFICIAL INTERNAL ORGANS,,,English,Article,,,,,,,,,"BOSTON UNIV,SCH MED,DEPT SURG,BOSTON,MA 02118; BOSTON UNIV,SCH MED,DEPT PHYSIOL,BOSTON,MA 02118; HARVARD UNIV,MED SCH,SEARS SURG RES LABS,BOSTON,MA",,,,,,,,17,12,12,1,1,GEORGETOWN UNIV MED CENTER,WASHINGTON,"DR GEORGE SCHREINER ROOM 2212 GEORGETOWN UNIV HOSP, WASHINGTON, DC 20007",0066-0078,,,T AM SOC ART INT ORG,,,1973.0,19,,,,,,19,23,,,,,,5,"Engineering, Biomedical; Surgery",Engineering; Surgery,Q3277,WOS:A1973Q327700004,4269175.0,,,,2019-02-25
